,Start,7,,End,1042,,,0,,,,,,,,,,,
7,41177.58,9.04,0,0.38,386.16,,,,,,,,9.03,0,#N/A,386.16,,,
7,41177.63,9.04,0,0,386.16,,,,,,,,9.03,0,#N/A,386.16,,,
7,41177.67,10.65,0,8.3,385.74,,,,,,,,10.64,0,#N/A,385.74,,,
7,41177.71,18.47,7.82,8.21,382.45,,,,,,,,18.46,7.82,#N/A,382.45,,,
7,41177.75,22.87,12.21,2.19,380.62,,,,,,,,22.86,12.21,#N/A,380.62,,,
7,41177.79,24.63,13.97,2.7,379.91,,,,,,,,24.62,13.97,#N/A,379.91,,,
7,41177.83,24.98,14.35,0,379.81,,,,,,,,24.97,14.35,#N/A,379.81,,,
7,41177.85,25,14.38,0.38,379.81,,,,,,,,24.99,14.38,#N/A,379.81,,,
7,41177.88,25.03,14.44,0.55,379.81,,,,,,,,25.02,14.44,#N/A,379.81,,,
7,41177.92,25.04,14.48,0,379.81,,,,,,,,25.03,14.48,#N/A,379.81,,,
7,41177.96,25.08,14.53,0,379.81,,,,,,,,25.07,14.53,#N/A,379.81,,,
7,41178.00,0.0155,0,0,379.81,,,,,,,,0,0,#N/A,379.81,,,
7,41178.04,0.12,0,0,379.81,,,,,,,,0.1045,0,#N/A,379.81,,,
7,41178.08,0.21,0,0.38,379.81,,,,,,,,0.1945,0,#N/A,379.81,,,
7,41178.13,0.29,0,0.63,379.81,,,,,,,,0.2745,0,#N/A,379.81,,,
7,41178.17,0.36,0,0.38,379.81,,,,,,,,0.3445,0,#N/A,379.81,,,
7,41178.21,1.47,0,1.41,379.5,,,,,,,,1.4545,0,#N/A,379.5,,,
7,41178.24,2.32,0,1.83,379.27,,,,,,,,2.3045,0,#N/A,379.27,,,
7,41178.25,2.76,0,1.66,379.14,,,,,,,,2.7445,0,#N/A,379.14,,,
7,41178.29,4.4,0,3.66,378.69,,,,,,,,4.3845,0,#N/A,378.69,,,
7,41178.29,4.63,0,3.74,378.63,,,,,,,,4.6145,0,#N/A,378.63,,,
7,41178.33,7.57,0,3.66,377.86,,,,,,,,7.5545,0,#N/A,377.86,,,
7,41178.36,9.44,0,3.66,377.36,,,,,,,,9.4245,0,#N/A,377.36,,,
7,41178.37,10.09,0,3.14,377.18,,,,,,,,10.0745,0,#N/A,377.18,,,
7,41178.38,10.35,0,1.32,377.11,,,,,,,,10.3345,0,#N/A,377.11,,,
7,41178.46,12.48,0,1.32,376.44,,,,,,,,12.4645,0,#N/A,376.44,,,
7,41178.46,12.49,0,1.41,376.44,,,,,,,,12.4745,0,#N/A,376.44,,,
7,41178.46,12.61,0,1.58,376.4,,,,,,,,12.5945,0,#N/A,376.4,,,
7,41178.51,13.73,0,0,376.05,,,,,,,,13.7145,0,#N/A,376.05,,,
7,41178.54,13.73,0,0,376.05,,,,,,,,13.7145,0,#N/A,376.05,,,
7,41178.54,13.73,0,0.21,376.05,,,,,,,,13.7145,0,#N/A,376.05,,,
7,41178.58,13.73,0,0,376.05,,,,,,,,13.7145,0,#N/A,376.05,,,
7,41178.61,13.74,0,0,376.05,,,,,,,,13.7245,0,#N/A,376.05,,,
7,41178.62,13.74,0,0.21,376.05,,,,,,,,13.7245,0,#N/A,376.05,,,
7,41178.63,13.74,0,0.21,376.05,,,,,,,,13.7245,0,#N/A,376.05,,,
7,41178.67,13.74,0,0,376.05,,,,,,,,13.7245,0,#N/A,376.05,,,
7,41178.71,18.95,5.21,8.56,373.84,,,,,,,,18.9345,5.21,#N/A,373.84,,,
7,41178.71,18.95,5.21,8.56,373.84,,,,,,,,18.9345,5.21,#N/A,373.84,,,
7,41178.71,19.29,5.55,8.56,373.7,,,,,,,,19.2745,5.55,#N/A,373.7,,,
7,41178.75,26.78,13.04,8.47,370.55,,,,,,,,26.7645,13.04,#N/A,370.55,,,
7,41178.77,28.88,15.14,8.64,369.66,,,,,,,,28.8645,15.14,#N/A,369.66,,,
7,41178.79,32.46,18.72,0,368.31,,,,,,,,32.4445,18.72,#N/A,368.31,,,
7,41178.83,32.46,18.72,0,368.31,,,,,,,,32.4445,18.72,#N/A,368.31,,,
7,41178.88,32.46,18.72,0,368.31,,,,,,,,32.4445,18.72,#N/A,368.31,,,
7,41178.92,32.46,18.72,0,368.31,,,,,,,,32.4445,18.72,#N/A,368.31,,,
7,41178.96,32.46,18.72,0,368.31,,,,,,,,32.4445,18.72,#N/A,368.31,,,
7,41179.00,0.01,0,0,368.31,,,,,,,,0,0,#N/A,368.31,,,
7,41179.04,0.01,0,0,368.31,,,,,,,,0,0,#N/A,368.31,,,
7,41179.08,0.01,0,0,368.31,,,,,,,,0,0,#N/A,368.31,,,
7,41179.13,0.01,0,0,368.31,,,,,,,,0,0,#N/A,368.31,,,
7,41179.17,0.01,0,0,368.31,,,,,,,,0,0,#N/A,368.31,,,
7,41179.21,0.45,0,1.66,368.2,,,,,,,,0.44,0,#N/A,368.2,,,
7,41179.25,1.77,0,1.15,367.83,,,,,,,,1.76,0,#N/A,367.83,,,
7,41179.29,2.7,0,1.23,367.63,,,,,,,,2.69,0,#N/A,367.63,,,
7,41179.33,3.63,0,1.49,367.43,,,,,,,,3.62,0,#N/A,367.43,,,
7,41179.35,3.86,0,1.06,367.37,,,,,,,,3.85,0,#N/A,367.37,,,
7,41179.36,4.1,0,1.06,367.31,,,,,,,,4.09,0,#N/A,367.31,,,
7,41179.38,4.51,0,1.23,367.22,,,,,,,,4.5,0,#N/A,367.22,,,
7,41179.40,5.06,0,1.15,367.09,,,,,,,,5.05,0,#N/A,367.09,,,
7,41179.42,5.4,0,0.98,367.01,,,,,,,,5.39,0,#N/A,367.01,,,
7,41179.44,5.99,0,1.58,366.86,,,,,,,,5.98,0,#N/A,366.86,,,
7,41179.44,6.04,0,1.58,366.85,,,,,,,,6.03,0,#N/A,366.85,,,
7,41179.45,6.09,0,1.49,366.84,,,,,,,,6.08,0,#N/A,366.84,,,
7,41179.45,6.09,0,1.49,366.84,,,,,,,,6.08,0,#N/A,366.84,,,
7,41179.46,6.36,0,2.01,366.78,,,,,,,,6.35,0,#N/A,366.78,,,
7,41179.46,6.36,0,2.01,366.78,,,,,,,,6.35,0,#N/A,366.78,,,
7,41179.50,7.39,0,1.15,366.53,,,,,,,,7.38,0,#N/A,366.53,,,
7,41179.50,7.45,0,1.41,366.51,,,,,,,,7.44,0,#N/A,366.51,,,
7,41179.54,8.48,0,1.23,366.26,,,,,,,,8.47,0,#N/A,366.26,,,
7,41179.57,9.11,0,0.38,366.09,,,,,,,,9.1,0,#N/A,366.09,,,
7,41179.58,9.42,0,1.49,366.01,,,,,,,,9.41,0,#N/A,366.01,,,
7,41179.61,10.05,0,1.15,365.85,,,,,,,,10.04,0,#N/A,365.85,,,
7,41179.64,10.77,0,0.98,365.68,,,,,,,,10.76,0,#N/A,365.68,,,
7,41179.67,11.69,0,10.03,365.44,,,,,,,,11.68,0,#N/A,365.44,,,
7,41179.68,13.93,2.24,9.85,364.49,,,,,,,,13.92,2.24,#N/A,364.49,,,
7,41179.69,15.15,3.46,9.85,363.97,,,,,,,,15.14,3.46,#N/A,363.97,,,
7,41179.71,17.68,5.99,9.85,362.91,,,,,,,,17.67,5.99,#N/A,362.91,,,
7,41179.75,21.31,9.62,1.23,361.41,,,,,,,,21.3,9.62,#N/A,361.41,,,
7,41179.79,21.94,10.25,1.23,361.18,,,,,,,,21.93,10.25,#N/A,361.18,,,
7,41179.81,22.32,10.63,1.23,361.05,,,,,,,,22.31,10.63,#N/A,361.05,,,
7,41179.83,22.91,11.22,1.15,360.82,,,,,,,,22.9,11.22,#N/A,360.82,,,
7,41179.88,23.97,12.28,0.89,360.38,,,,,,,,23.96,12.28,#N/A,360.38,,,
7,41179.92,25.04,13.35,1.15,360,,,,,,,,25.03,13.35,#N/A,360,,,
7,41179.96,26.16,14.47,1.06,359.59,,,,,,,,26.15,14.47,#N/A,359.59,,,
7,41180.00,27.25,15.56,0.89,359.17,,,,,,,,0,0,#N/A,359.17,,,
7,41180.04,28.34,15.56,1.58,358.89,,,,,,,,1.09,0,#N/A,358.89,,,
7,41180.08,29.33,15.56,1.06,358.66,,,,,,,,2.08,0,#N/A,358.66,,,
7,41180.13,30.42,15.56,0.98,358.39,,,,,,,,3.17,0,#N/A,358.39,,,
7,41180.17,31.44,15.56,0.89,358.14,,,,,,,,4.19,0,#N/A,358.14,,,
7,41180.18,31.76,15.56,1.23,358.05,,,,,,,,4.51,0,#N/A,358.05,,,
7,41180.21,32.53,15.56,0.89,357.86,,,,,,,,5.28,0,#N/A,357.86,,,
7,41180.25,33.59,15.56,1.15,357.62,,,,,,,,6.34,0,#N/A,357.62,,,
7,41180.29,34.61,15.56,0.98,357.4,,,,,,,,7.36,0,#N/A,357.4,,,
7,41180.32,35.14,15.56,1.15,357.27,,,,,,,,7.89,0,#N/A,357.27,,,
7,41180.36,35.99,15.56,1.41,357.06,,,,,,,,8.74,0,#N/A,357.06,,,
7,41180.37,36.28,15.56,1.66,357.01,,,,,,,,9.03,0,#N/A,357.01,,,
7,41180.38,36.28,15.56,1.66,357.01,,,,,,,,9.03,0,#N/A,357.01,,,
7,41180.39,36.54,15.56,1.32,356.96,,,,,,,,9.29,0,#N/A,356.96,,,
7,41180.40,36.81,15.56,1.23,356.89,,,,,,,,9.56,0,#N/A,356.89,,,
7,41180.41,37.09,15.56,1.66,356.83,,,,,,,,9.84,0,#N/A,356.83,,,
7,41180.42,37.09,15.56,1.66,356.83,,,,,,,,9.84,0,#N/A,356.83,,,
7,41180.46,38.38,15.56,2.27,356.44,,,,,,,,11.13,0,#N/A,356.44,,,
7,41180.50,39.55,15.56,1.58,356.06,,,,,,,,12.3,0,#N/A,356.06,,,
7,41180.54,40.77,15.56,1.49,355.68,,,,,,,,13.52,0,#N/A,355.68,,,
7,41180.57,41.32,15.56,1.49,355.55,,,,,,,,14.07,0,#N/A,355.55,,,
7,41180.58,41.56,15.56,1.58,355.48,,,,,,,,14.31,0,#N/A,355.48,,,
7,41180.58,41.63,15.56,1.49,355.46,,,,,,,,14.38,0,#N/A,355.46,,,
7,41180.60,42.06,15.56,1.66,355.36,,,,,,,,14.81,0,#N/A,355.36,,,
7,41180.63,42.7,15.56,1.49,355.18,,,,,,,,15.45,0,#N/A,355.18,,,
7,41180.65,43.34,15.56,1.15,355.02,,,,,,,,16.09,0,#N/A,355.02,,,
7,41180.67,44.59,15.56,9.77,354.71,,,,,,,,17.34,0,#N/A,354.71,,,
7,41180.68,47.1,18.07,9.68,353.66,,,,,,,,19.85,2.51,#N/A,353.66,,,
7,41180.71,51.62,22.59,9.94,351.76,,,,,,,,24.37,7.03,#N/A,351.76,,,
7,41180.71,52.3,23.27,9.94,351.76,,,,,,,,25.05,7.71,#N/A,351.76,,,
7,41180.75,61.2,32.17,10.37,348.01,,,,,,,,33.95,16.61,#N/A,348.01,,,
7,41180.76,61.82,32.79,0.98,347.76,,,,,,,,34.57,17.23,#N/A,347.76,,,
7,41180.79,62.45,33.42,1.32,347.52,,,,,,,,35.2,17.86,#N/A,347.52,,,
7,41180.79,62.51,33.48,1.06,347.49,,,,,,,,35.26,17.92,#N/A,347.49,,,
7,41180.83,63.54,34.51,1.23,347.11,,,,,,,,36.29,18.95,#N/A,347.11,,,
7,41180.88,64.55,35.52,1.41,346.73,,,,,,,,37.3,19.96,#N/A,346.73,,,
7,41180.92,65.61,36.58,1.83,346.32,,,,,,,,38.36,21.02,#N/A,346.32,,,
7,41180.96,66.68,37.65,0.46,345.92,,,,,,,,39.43,22.09,#N/A,345.92,,,
7,41181.00,67.65,38.62,1.41,345.53,,,,,,,,0,0,#N/A,345.53,,,
7,41181.00,0.063833333,0,1.15,345.52,,,,,,,,0.063833333,0,#N/A,345.52,,,
7,41181.04,1.07,0,1.41,345.27,,,,,,,,1.07,0,#N/A,345.27,,,
7,41181.08,2.1,0,1.41,345.05,,,,,,,,2.1,0,#N/A,345.05,,,
7,41181.13,4.76,0,0.89,344.35,,,,,,,,4.76,0,#N/A,344.35,,,
7,41181.17,5.8,0,0.38,344.12,,,,,,,,5.8,0,#N/A,344.12,,,
7,41181.21,6.88,0,1.49,343.86,,,,,,,,6.88,0,#N/A,343.86,,,
7,41181.25,7.87,0,1.83,343.63,,,,,,,,7.87,0,#N/A,343.63,,,
7,41181.29,9.01,0,1.06,343.3,,,,,,,,9.01,0,#N/A,343.3,,,
7,41181.29,9.07,0,1.49,343.28,,,,,,,,9.07,0,#N/A,343.28,,,
7,41181.31,9.47,0,1.66,343.16,,,,,,,,9.47,0,#N/A,343.16,,,
7,41181.33,10.13,0,1.41,342.97,,,,,,,,10.13,0,#N/A,342.97,,,
7,41181.37,10.94,0,1.06,342.74,,,,,,,,10.94,0,#N/A,342.74,,,
7,41181.38,10.98,0,1.32,342.73,,,,,,,,10.98,0,#N/A,342.73,,,
7,41181.42,12.19,0,1.66,342.4,,,,,,,,12.19,0,#N/A,342.4,,,
7,41181.43,12.5,0,1.58,342.31,,,,,,,,12.5,0,#N/A,342.31,,,
7,41181.46,13.22,0,1.66,342.11,,,,,,,,13.22,0,#N/A,342.11,,,
7,41181.46,13.26,0,1.75,342.1,,,,,,,,13.26,0,#N/A,342.1,,,
7,41181.50,14.37,0,1.58,341.79,,,,,,,,14.37,0,#N/A,341.79,,,
7,41181.50,14.37,0,1.58,341.79,,,,,,,,14.37,0,#N/A,341.79,,,
7,41181.50,14.37,0,1.58,341.79,,,,,,,,14.37,0,#N/A,341.79,,,
7,41181.53,15.05,0,0,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.54,15.05,0,0,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.59,15.05,0,0.29,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.63,15.05,0,0,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.64,15.05,0,0,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.65,15.05,0,0,341.6,,,,,,,,15.05,0,#N/A,341.6,,,
7,41181.66,15.24,0,8.64,341.55,,,,,,,,15.24,0,#N/A,341.55,,,
7,41181.67,15.73,0,8.82,341.42,,,,,,,,15.73,0,#N/A,341.42,,,
7,41181.71,24.84,9.11,9.94,337.58,,,,,,,,24.84,9.11,#N/A,337.58,,,
7,41181.71,24.84,9.11,9.94,337.58,,,,,,,,24.84,9.11,#N/A,337.58,,,
7,41181.75,33.05,17.32,9.94,334.15,,,,,,,,33.05,17.32,#N/A,334.15,,,
7,41181.79,40.89,25.16,0,330.84,,,,,,,,40.89,25.16,#N/A,330.84,,,
7,41181.83,40.89,25.16,0,330.84,,,,,,,,40.89,25.16,#N/A,330.84,,,
7,41181.88,40.89,25.16,0,330.84,,,,,,,,40.89,25.16,#N/A,330.84,,,
7,41181.92,40.89,25.16,0.21,330.84,,,,,,,,40.89,25.16,#N/A,330.84,,,
7,41181.96,40.89,25.16,0,330.84,,,,,,,,40.89,25.16,#N/A,330.84,,,
7,41182.00,0.01,0,0,330.83,,,,,,,,0,0,#N/A,330.83,,,
7,41182.04,0.01,0,0,330.83,,,,,,,,0,0,#N/A,330.83,,,
7,41182.06,0.01,0,0.98,330.83,,,,,,,,0,0,#N/A,330.83,,,
7,41182.08,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.10,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.13,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.17,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.21,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.25,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.29,0.03,0,0,330.83,,,,,,,,0.02,0,#N/A,330.83,,,
7,41182.33,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.37,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.38,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.42,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.43,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.44,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.46,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.47,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.47,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.49,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.50,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.53,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.54,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.54,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.57,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.58,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.61,0.04,0,0,330.83,,,,,,,,0.03,0,#N/A,330.83,,,
7,41182.62,0.05,0,0,330.83,,,,,,,,0.04,0,#N/A,330.83,,,
7,41182.63,0.05,0,0,330.83,,,,,,,,0.04,0,#N/A,330.83,,,
7,41182.67,3.79,0,9.85,329.82,,,,,,,,3.78,0,#N/A,329.82,,,
7,41182.67,4.15,0.36,9.68,329.67,,,,,,,,4.14,0.36,#N/A,329.67,,,
7,41182.68,7.61,3.82,18.99,328.22,,,,,,,,7.6,3.82,#N/A,328.22,,,
7,41182.69,10.13,6.34,9.77,327.15,,,,,,,,10.12,6.34,#N/A,327.15,,,
7,41182.72,14.63,10.84,9.85,325.24,,,,,,,,14.62,10.84,#N/A,325.24,,,
7,41182.75,21.82,18.03,19.35,322.2,,,,,,,,21.81,18.03,#N/A,322.2,,,
7,41182.79,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.83,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.86,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.88,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.92,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.93,23.51,19.72,0.38,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.94,23.51,19.72,0,321.48,,,,,,,,23.5,19.72,#N/A,321.48,,,
7,41182.96,23.52,19.73,0,321.48,,,,,,,,23.51,19.73,#N/A,321.48,,,
7,41182.97,23.52,19.73,0,321.48,,,,,,,,23.51,19.73,#N/A,321.48,,,
7,41183.00,23.52,19.73,0.21,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.04,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.08,23.52,19.73,0.21,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.13,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.17,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.21,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.25,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.29,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.32,23.52,19.73,0,321.48,,,,,,,,0,0,#N/A,321.48,,,
7,41183.33,23.64,19.73,1.58,321.44,,,,,,,,0.12,0,#N/A,321.44,,,
7,41183.33,23.72,19.73,1.41,321.41,,,,,,,,0.2,0,#N/A,321.41,,,
7,41183.38,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.40,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.43,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.46,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.46,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.48,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.51,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.53,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.54,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.57,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.58,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.64,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.67,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.68,35.4,19.73,0,318.24,,,,,,,,11.88,0,#N/A,318.24,,,
7,41183.69,35.41,19.74,0,318.24,,,,,,,,11.89,0.01,#N/A,318.24,,,
7,41183.71,35.41,19.74,0,318.24,,,,,,,,11.89,0.01,#N/A,318.24,,,
7,41183.73,35.41,19.74,0,318.24,,,,,,,,11.89,0.01,#N/A,318.24,,,
7,41183.75,35.43,19.76,0,318.24,,,,,,,,11.91,0.03,#N/A,318.24,,,
7,41183.79,35.44,19.77,0,318.23,,,,,,,,11.92,0.04,#N/A,318.23,,,
7,41183.81,35.44,19.77,0,318.23,,,,,,,,11.92,0.04,#N/A,318.23,,,
7,41183.83,35.44,19.77,0,318.23,,,,,,,,11.92,0.04,#N/A,318.23,,,
7,41183.88,35.45,19.78,0,318.23,,,,,,,,11.93,0.05,#N/A,318.23,,,
7,41183.92,35.46,19.79,0,318.23,,,,,,,,11.94,0.06,#N/A,318.23,,,
7,41183.96,35.46,19.79,0,318.23,,,,,,,,11.94,0.06,#N/A,318.23,,,
7,41184.00,35.47,19.79,0,318.23,,,,,,,,0,0,#N/A,318.23,,,
7,41184.04,0.02,0,0,318.23,,,,,,,,0.02,0,#N/A,318.23,,,
7,41184.08,0.02,0,0,318.23,,,,,,,,0.02,0,#N/A,318.23,,,
7,41184.13,0.02,0,0,318.23,,,,,,,,0.02,0,#N/A,318.23,,,
7,41184.17,0.02,0,0,318.23,,,,,,,,0.02,0,#N/A,318.23,,,
7,41184.21,0.02,0,0,318.23,,,,,,,,0.02,0,#N/A,318.23,,,
7,41184.24,0.03,0,0,318.23,,,,,,,,0.03,0,#N/A,318.23,,,
7,41184.25,0.03,0,0,318.23,,,,,,,,0.03,0,#N/A,318.23,,,
7,41184.29,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.29,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.33,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.36,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.39,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.42,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.43,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.46,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.46,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.50,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.51,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.53,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.55,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.58,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.60,0.04,0,0,318.23,,,,,,,,0.04,0,#N/A,318.23,,,
7,41184.64,6.33,0,8.9,316.53,,,,,,,,6.33,0,#N/A,316.53,,,
7,41184.67,15.23,0,18.81,314.13,,,,,,,,15.23,0,#N/A,314.13,,,
7,41184.71,32.72,17.49,17.92,306.76,,,,,,,,32.72,17.49,#N/A,306.76,,,
7,41184.72,37.39,22.16,18.81,304.8,,,,,,,,37.39,22.16,#N/A,304.8,,,
7,41184.75,45.82,30.59,9.85,301.25,,,,,,,,45.82,30.59,#N/A,301.25,,,
7,41184.78,49.08,33.85,18.81,299.87,,,,,,,,49.08,33.85,#N/A,299.87,,,
7,41184.79,54.45,39.22,18.99,297.6,,,,,,,,54.45,39.22,#N/A,297.6,,,
7,41184.83,58.67,43.44,1.41,295.87,,,,,,,,58.67,43.44,#N/A,295.87,,,
7,41184.85,58.97,43.74,1.41,295.76,,,,,,,,58.97,43.74,#N/A,295.76,,,
7,41184.87,59.63,44.4,1.23,295.51,,,,,,,,59.63,44.4,#N/A,295.51,,,
7,41184.88,59.67,44.44,1.41,295.49,,,,,,,,59.67,44.44,#N/A,295.49,,,
7,41184.92,60.73,45.49,0.89,295.09,,,,,,,,60.73,45.49,#N/A,295.09,,,
7,41184.96,61.79,46.55,1.41,294.7,,,,,,,,61.79,46.55,#N/A,294.7,,,
7,41185.00,62.87,47.62,1.23,294.31,,,,,,,,0,0,#N/A,294.31,,,
7,41185.04,1.09,0,1.23,294.08,,,,,,,,1.09,0,#N/A,294.08,,,
7,41185.05,1.34,0,0.98,294.02,,,,,,,,1.34,0,#N/A,294.02,,,
7,41185.08,2.06,0,1.23,293.86,,,,,,,,2.06,0,#N/A,293.86,,,
7,41185.13,14.82,0,13.14,290.43,,,,,,,,14.82,0,#N/A,290.43,,,
7,41185.17,18.69,0,0.46,289.42,,,,,,,,18.69,0,#N/A,289.42,,,
7,41185.21,19.64,0,1.15,289.17,,,,,,,,19.64,0,#N/A,289.17,,,
7,41185.21,19.68,0,0.63,289.16,,,,,,,,19.68,0,#N/A,289.16,,,
7,41185.24,20.29,0,1.15,289.02,,,,,,,,20.29,0,#N/A,289.02,,,
7,41185.25,20.55,0,1.41,288.95,,,,,,,,20.55,0,#N/A,288.95,,,
7,41185.25,20.56,0,1.32,288.95,,,,,,,,20.56,0,#N/A,288.95,,,
7,41185.29,21.63,0,1.75,288.66,,,,,,,,21.63,0,#N/A,288.66,,,
7,41185.29,21.76,0,1.75,288.63,,,,,,,,21.76,0,#N/A,288.63,,,
7,41185.33,23.1,0,1.41,288.28,,,,,,,,23.1,0,#N/A,288.28,,,
7,41185.33,23.19,0,1.58,288.26,,,,,,,,23.19,0,#N/A,288.26,,,
7,41185.38,24.42,0,0,287.91,,,,,,,,24.42,0,#N/A,287.91,,,
7,41185.39,24.42,0,0.21,287.91,,,,,,,,24.42,0,#N/A,287.91,,,
7,41185.42,24.43,0,0,287.91,,,,,,,,24.43,0,#N/A,287.91,,,
7,41185.46,24.49,0,0.29,287.89,,,,,,,,24.49,0,#N/A,287.89,,,
7,41185.47,24.49,0,0,287.89,,,,,,,,24.49,0,#N/A,287.89,,,
7,41185.48,24.49,0,0,287.89,,,,,,,,24.49,0,#N/A,287.89,,,
7,41185.50,24.49,0,0,287.89,,,,,,,,24.49,0,#N/A,287.89,,,
7,41185.54,24.5,0,0,287.89,,,,,,,,24.5,0,#N/A,287.89,,,
7,41185.58,24.5,0,0,287.89,,,,,,,,24.5,0,#N/A,287.89,,,
7,41185.63,24.5,0,0,287.89,,,,,,,,24.5,0,#N/A,287.89,,,
