c1,9/19/12,t3.34999999999999,n0.189999999999997,cr25.89
c1,9/19/12,t7.62999999999999,n0.189999999999997,cr24.73
c1,9/19/12,t7.66999999999999,n0.189999999999997,cr24.72
c1,9/19/12,t13.9599999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9599999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t13.9799999999999,n0.189999999999997,cr23.02
c1,9/19/12,t25.7799999999999,n0.189999999999997,cr19.84
c1,9/19/12,t27.2999999999999,n0.189999999999997,cr19.43
c1,9/19/12,t27.5899999999999,n0.189999999999997,cr19.43
c1,9/19/12,t30.79,n0.189999999999997,cr18.55
c1,9/19/12,t55.93,n25.33,cr7.98
c1,9/19/12,t64.19,n33.5899999999999,cr4.48
c1,9/19/12,t64.19,n33.5899999999999,cr4.48
c1,9/19/12,t65.06,n34.46,cr4.11
c1,9/19/12,t67.5399999999999,n36.94,cr3.07
c1,9/19/12,t67.5399999999999,n36.94,cr3.07
c1,9/19/12,t68.0399999999999,n37.44,cr2.86
c1,9/20/12,t0,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0371666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/20/12,t0.0471666666666666,n0,cr-0.08
c1,9/21/12,t0,n0,cr-0.08
c1,9/21/12,t0,n0,cr-0.08
c1,9/21/12,t0,n0,cr-0.08
c1,9/21/12,t0,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.01,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.0199999999999999,n0,cr-0.08
c1,9/21/12,t0.03,n0,cr-0.08
c1,9/21/12,t0.03,n0,cr-0.08
c1,9/21/12,t0.03,n0,cr-0.08
c1,9/21/12,t0.03,n0,cr-0.08
c1,9/21/12,t9.09,n9.06,cr296.11
c1,9/21/12,t21.2599999999999,n21.24,cr290.97
c1,9/21/12,t30.04,n30.02,cr287.28
c1,9/21/12,t31.11,n31.09,cr286.82
c1,9/21/12,t32.83,n32.81,cr286.06
c1,9/21/12,t34.68,n34.66,cr285.25
c1,9/22/12,t1.8,n1.8,cr284.47
c1,9/22/12,t3.60999999999999,n1.8,cr283.93
c1,9/22/12,t5.46,n1.8,cr283.42
c1,9/22/12,t5.93,n1.8,cr283.31
c1,9/22/12,t7.85,n1.8,cr282.79
c1,9/22/12,t14.43,n1.8,cr281.01
c1,9/22/12,t19.85,n1.8,cr279.65
c1,9/22/12,t42.45,n1.8,cr273.52
c1,9/22/12,t42.64,n1.8,cr273.47
c1,9/22/12,t44.6,n1.8,cr272.93
c1,9/22/12,t45.08,n1.8,cr272.79
c1,9/22/12,t45.46,n1.8,cr272.7
c1,9/22/12,t46.34,n1.8,cr272.46
c1,9/22/12,t46.7699999999999,n1.8,cr272.34
c1,9/22/12,t47.14,n1.8,cr272.24
c1,9/22/12,t47.85,n1.8,cr272.04
c1,9/22/12,t49.9,n1.8,cr271.47
c1,9/22/12,t51.32,n1.8,cr271.07
c1,9/22/12,t53,n1.8,cr270.61
c1,9/22/12,t53.36,n1.8,cr270.51
c1,9/22/12,t54.28,n1.8,cr270.29
c1,9/22/12,t54.68,n1.8,cr270.19
c1,9/22/12,t56.08,n1.8,cr269.8
c1,9/22/12,t56.17,n1.8,cr269.77
c1,9/22/12,t60.2699999999999,n1.8,cr268.62
c1,9/22/12,t61.96,n1.8,cr268.19
c1,9/22/12,t61.96,n1.8,cr268.19
c1,9/22/12,t64.28,n2.33,cr267.49
c1,9/22/12,t68.25,n6.3,cr265.82
c1,9/22/12,t77.92,n15.96,cr261.76
c1,9/22/12,t86.88,n24.92,cr258.3
c1,9/22/12,t94.83,n32.88,cr254.96
c1,9/22/12,t106.77,n44.82,cr249.92
c1,9/22/12,t123.229999999999,n61.28,cr243.55
c1,9/22/12,t132.54,n70.59,cr239.62
c1,9/22/12,t140.61,n78.66,cr236.21
c1,9/23/12,t7.25999999999999,n7.26,cr233.15
c1,9/23/12,t15.2399999999999,n7.26,cr230.98
c1,9/23/12,t23.6599999999999,n7.26,cr228.7
c1,9/23/12,t31.6199999999999,n7.26,cr226.53
c1,9/23/12,t33.0699999999999,n7.26,cr226.14
c1,9/23/12,t34.8199999999999,n7.26,cr225.67
